"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"705","print_S",272958.57223258,5492231.59431289,0.0189110333403937,34982.3668427572,0.0105934808626905,143149.799174375,0.0107970103763644,23858.2998623958,0.0107970103763644,TRUE,0.0461843016499303,0.0568475009733232,3643.75230007077,572069.111111111,NA,NA,0.164005515157648,0.129568096130874,1,0.946091804157915,NA,NA,0.052282714427296,NA,NA,0.052282714427296,0.0175141056990286,0,45050.0173374588,0.000588043948856426,65481090.2533626,1e-04,"1_93_4",1,93,4,648,1,34982.3668427572,4087.40626451125,443.653964440478,9.60064350205083,9.60064350205083,0.104159684690551,0.104159684690551,3,FALSE,9.64340557025938,0.0118937477923133,9.46395604826177,9.82069469164131,0.191783229815892
"706","facebook_I",43783.3053699638,1100380.75552154,0.00378886738431482,7008.79462115633,0.00212242733670607,20577.2571793935,0.00155203053419862,3429.54286323226,0.00155203053419862,TRUE,0.0260427598136316,0.0365694558599733,2054.66711806942,322582.737536898,7909564.88522703,4164895.27055339,0.0328588679446338,0.0186249373153618,1,0.946091804157915,NA,NA,0.052282714427296,NA,NA,0.052282714427296,0.0175141056990286,0,45050.0173374588,0.000588043948856426,65481090.2533626,1e-04,"1_93_4",1,93,4,648,1,7008.79462115633,2120.84255121918,66.1754331497638,3.41115821610162,3.41115821610162,0.29315556085312,0.29315556085312,3,FALSE,3.22970278492902,0.108728844359598,1.60685772001135,4.86804848261821,0.00722041755861397
"707","search_clicks_P",75810.5983600378,1601810.60097664,0.0055154072001319,10202.6152928448,0.00308959111714657,218790.89046419,0.0165022062777629,36465.1484106984,0.0165022062777629,TRUE,0.0699699137170785,0.432491219741173,5520.33970276008,866693.333333333,15675.1735811117,33906.5607543834,0.0478322460163884,0.198032545569217,1,0.946091804157915,NA,NA,0.052282714427296,NA,NA,0.052282714427296,0.0175141056990286,0,45050.0173374588,0.000588043948856426,65481090.2533626,1e-04,"1_93_4",1,93,4,648,1,10202.6152928448,7517.25005156085,1996.91034880077,1.84818613386123,1.84818613386123,0.541071043483483,0.541071043483483,3,FALSE,1.73666446051985,0.0602600549994816,0.837970290021041,2.64539807862647,0.0342911688022166
"708","newsletter",268243.428853768,9333826.65066819,0.0321385404007756,59451.1251634916,0.0180031945670155,719439.193383655,0.0542633833992626,119906.532230609,0.0542633833992627,TRUE,NA,NA,NA,NA,21476.3206761391,45435.608974359,NA,NA,1,0.946091804157915,NA,NA,0.052282714427296,NA,NA,0.052282714427296,0.0175141056990286,0,45050.0173374588,0.000588043948856426,65481090.2533626,1e-04,"1_93_4",1,93,4,648,1,59451.1251634916,34949.2052943823,13472.8846182432,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.373250354867957
"709","(Intercept)",88062.3347415472,13825786.5544229,0.0476054051978791,88062.3347415472,0.0267523878363771,528374.008449283,0.0398568004598625,88062.3347415472,0.0398568004598625,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"710","trend",0.281673147678602,78877916.5192878,0.271595049025542,502407.111587821,0.15262586371799,2980990.42483459,0.224864846936916,496831.737472431,0.224864846936916,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"711","season",0.334037182789057,16149.0185110809,5.56048342524225e-05,102.859990516439,3.12477561175038e-05,659507.66219689,0.0497485963987477,109917.943699482,0.0497485963987477,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"712","holiday",0.958875083303415,6673339.33942091,0.0229778625632297,266933.573576836,0.0810915416657526,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"713","competitor_sales_B",0.166810629389713,146200993.470975,0.503404092571624,931216.518923407,0.282893538389535,7211240.02276961,0.543964975679327,1201873.33712827,0.543964975679327,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"714","events",0.962668563048615,1225293.25523282,0.00421897023160151,1225293.25523282,0.372230880245108,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"715","tv_S",693808.72498707,14116246.9707612,0.0486055281029521,89912.4010876509,0.0273144180455381,565380.004083828,0.0426482711988441,94230.000680638,0.0426482711988441,TRUE,0.212102766514212,0.317523800746157,16734.0398301486,2627244.25333333,NA,NA,0.411485488042746,0.489533126053981,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,89912.4010876509,25782.8727377288,9048.83290758021,5.37302420696177,5.37302420696177,0.186114925502162,0.186114925502162,3,FALSE,5.2655945572629,0.0105325375065933,5.10795694941035,5.42386772934756,0.43488255936729
"716","ooh_S",215264.880181732,11861958.0201214,0.0408434858852542,75553.8727396266,0.0229524519421714,185880.734836406,0.0140215287641621,30980.1224727343,0.0140215287641621,TRUE,0.645700258305148,0.156568022679373,50943.106581741,7998067.73333333,NA,NA,0.345773461966358,0.160944456012606,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,75553.8727396266,84276.5973530191,33333.4907712781,1.48310297131951,1.48310297131951,0.674262016419738,0.674262016419738,3,FALSE,1.43756795770103,0.00755659519139864,1.32483226966968,1.55148324329215,0.738294138744797
"717","print_S",269562.535906678,5455482.60213763,0.0187844979960044,34748.2968289021,0.010556157932317,141760.498237371,0.0106934099728335,23626.7497062285,0.0106934099728335,TRUE,0.0461843016499303,0.0568475009733232,3643.75230007077,572069.111111111,NA,NA,0.159026115489411,0.122743038932839,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,34748.2968289021,4079.46451462423,435.712214553459,9.53640477378969,9.53640477378969,0.10486132077242,0.10486132077242,3,FALSE,9.64340557025938,0.0118937477923133,9.46395604826177,9.82069469164131,0.187626250239001
"718","facebook_I",47434.4342919408,1106019.57478147,0.00380828315315011,7044.71066739793,0.00214010714708404,20132.1493636829,0.00151862704672286,3355.35822728048,0.00151862704672286,TRUE,0.0260427598136316,0.0365694558599733,2054.66711806942,322582.737536898,7909564.88522703,4164895.27055339,0.0322402268433282,0.0174313805599819,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,7044.71066739793,2109.55106336379,54.883945294374,3.42863844242429,3.42863844242429,0.291660965946858,0.291660965946858,3,FALSE,3.22970278492902,0.108728844359598,1.60685772001135,4.86804848261821,0.00526851660374224
"719","search_clicks_P",86162.514029541,1765869.53164867,0.00608030033226798,11247.5766347049,0.00341689251408226,241783.785230974,0.0182384597430594,40297.2975384957,0.0182384597430594,TRUE,0.0699699137170785,0.432491219741173,5520.33970276008,866693.333333333,15675.1735811117,33906.5607543834,0.0514747076581564,0.209347998440592,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,11247.5766347049,7487.6041452851,1967.26444252501,2.03747907562306,2.03747907562306,0.490802586374636,0.490802586374636,3,FALSE,1.73666446051985,0.0602600549994816,0.837970290021041,2.64539807862647,0.0338522458334435
"720","newsletter",271597.131749536,9299666.80936581,0.0320209201062417,59233.5465564701,0.0179945128079277,721760.146604756,0.0544444837995246,120293.357767459,0.0544444837995246,TRUE,NA,NA,NA,NA,21476.3206761391,45435.608974359,NA,NA,1,0.945433351326697,NA,NA,0.0526010446567363,NA,NA,0.0526010446567363,0.0142832784150119,0,50724.2408801061,0.000674706999208708,65481090.2533626,1e-04,"1_93_6",1,93,6,650,2,59233.5465564701,34385.7107772023,12909.3901010632,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.356339989908097
"721","(Intercept)",46534.39362415,7305899.79899154,0.0251559156433551,46534.39362415,0.0140511093204,279206.3617449,0.0210549316628729,46534.39362415,0.0210549316628729,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"722","trend",0.287306954997365,80455571.2834623,0.277027282050061,512455.86804753,0.154736590788613,3040613.87780128,0.22929247388991,506768.979633547,0.22929247388991,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"723","season",0.325427636412073,15732.7902257954,5.41716632644399e-05,100.208854941372,3.02581696245116e-05,642509.369503091,0.048451585354646,107084.894917182,0.048451585354646,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"724","holiday",0.978953833144798,6813078.40818603,0.0234590167430915,272523.136327441,0.0822886489464834,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"725","competitor_sales_B",0.174109175685359,152597796.379885,0.525429775757962,971960.486496085,0.293484495815543,7526756.90168645,0.567592196745354,1254459.48361441,0.567592196745354,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"726","events",0.974797459001736,1240731.02371849,0.00427212606626008,1240731.02371849,0.37464004349748,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"727","tv_S",686002.504625327,13556853.151451,0.0466794048166838,86349.3831302614,0.0260732874680189,531032.975253466,0.0400451584799825,88505.4958755777,0.0400451584799825,TRUE,0.212102766514212,0.317523800746157,16734.0398301486,2627244.25333333,NA,NA,0.413965729416856,0.504385592640381,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,86349.3831302614,25074.2783783744,8340.23854822582,5.16010383665344,5.16010383665344,0.193794549810561,0.193794549810561,3,FALSE,5.2655945572629,0.0105325375065933,5.10795694941035,5.42386772934756,0.414791665273324
"728","ooh_S",209125.637220445,11438103.1069463,0.0393840546400671,72854.1599168552,0.0219983905604473,178772.371781676,0.0134812117014438,29795.395296946,0.0134812117014438,TRUE,0.645700258305148,0.156568022679373,50943.106581741,7998067.73333333,NA,NA,0.349268568665244,0.169801524370098,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,72854.1599168552,84328.7177499146,33385.6111681736,1.43010830719475,1.43010830719475,0.699247738768518,0.699247738768518,3,FALSE,1.43756795770103,0.00755659519139864,1.32483226966968,1.55148324329215,0.737616893577059
"729","print_S",272195.702452459,5534416.03545188,0.0190562842022931,35251.0575506489,0.0106440940716766,144576.916060912,0.0109025348443624,24096.1526768187,0.0109025348443624,TRUE,0.0461843016499303,0.0568475009733232,3643.75230007077,572069.111111111,NA,NA,0.168996340479425,0.137322006142265,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,35251.0575506489,4083.64228754999,439.88998747922,9.6743836154736,9.6743836154736,0.103365758455201,0.103365758455201,3,FALSE,9.64340557025938,0.0118937477923133,9.46395604826177,9.82069469164131,0.190990697295004
"730","facebook_I",36761.6928009823,899116.683389409,0.00309586827949642,5726.8578559835,0.00172923078028581,16555.9088253073,0.0012484798940652,2759.31813755122,0.0012484798940652,TRUE,0.0260427598136316,0.0365694558599733,2054.66711806942,322582.737536898,7909564.88522703,4164895.27055339,0.0274550066679982,0.0157251287089412,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,5726.8578559835,2107.47070262887,52.8035845594589,2.78724363942929,2.78724363942929,0.358777390628383,0.358777390628383,3,FALSE,3.22970278492902,0.108728844359598,1.60685772001135,4.86804848261821,0.00478495465742365
"731","search_clicks_P",64795.9874899159,1320244.04118851,0.00454590791586887,8409.19771457652,0.00253916613459538,181893.199556936,0.0137165530995733,30315.5332594893,0.0137165530995733,TRUE,0.0699699137170785,0.432491219741173,5520.33970276008,866693.333333333,15675.1735811117,33906.5607543834,0.0403143547704773,0.172765748138315,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,8409.19771457652,7511.40650604106,1991.06680328098,1.52331163793635,1.52331163793635,0.656464491635286,0.656464491635286,3,FALSE,1.73666446051985,0.0602600549994816,0.837970290021041,2.64539807862647,0.0338002700607813
"732","newsletter",267270.092978737,9247178.96377012,0.0318401922215958,58899.2290685995,0.0177846844468319,718935.499572831,0.0542148743277906,119822.583262138,0.0542148743277906,TRUE,NA,NA,NA,NA,21476.3206761391,45435.608974359,NA,NA,1,0.946744092542107,NA,NA,0.0519654417161864,NA,NA,0.0519654417161864,0.0226360002775714,0,40343.1924265126,0.000516156085928417,65481090.2533626,1e-04,"1_94_2",1,94,2,653,1,58899.2290685995,35170.3939287924,13694.0732526533,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.372443738442375
"733","(Intercept)",75883.1971946969,11913661.9595674,0.041021514598338,75883.1971946969,0.0229724613294625,455299.183168181,0.0343340296855417,75883.1971946969,0.0343340296855417,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"734","trend",0.278735224483229,78055199.613347,0.268762242984722,497166.876518134,0.150509562951054,2949897.929911,0.222451273446432,491649.654985166,0.222451273446432,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"735","season",0.329772678268017,15942.85115607,5.48949520019454e-05,101.546822650128,3.07417260039074e-05,651088.020456363,0.0490984307652314,108514.670076061,0.0490984307652314,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"736","holiday",0.968830923958678,6742627.51288443,0.0232164378920306,269705.100515377,0.0816490372177057,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"737","competitor_sales_B",0.170494707438462,149429899.642735,0.51452196901558,951782.800272198,0.288137484734613,7370503.08154073,0.555808314519905,1228417.18025679,0.555808314519905,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"738","events",0.969894174442189,1234490.07877658,0.0042506370383767,1234490.07877658,0.373722729730766,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"739","tv_S",696488.941555235,13872751.5193163,0.0477671165171629,88361.4746453266,0.0267500663433552,546048.014974005,0.0411773828044039,91008.0024956675,0.0411773828044039,TRUE,0.212102766514212,0.317523800746157,16734.0398301486,2627244.25333333,NA,NA,0.411191233040538,0.490507532463986,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,88361.4746453266,24973.6976747157,8239.65784456704,5.2803432728857,5.2803432728857,0.189381626973941,0.189381626973941,2,FALSE,5.20427071172445,0.0100469643792244,5.06534763663171,5.3426381663711,0.419090492359609
"740","ooh_S",211473.628473711,11599759.352558,0.0399406747675963,73883.8175322167,0.0223671801384053,181803.565971882,0.0137097742798063,30300.5943286471,0.0137097742798063,TRUE,0.645700258305148,0.156568022679373,50943.106581741,7998067.73333333,NA,NA,0.34381927366828,0.163311679728873,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,73883.8175322167,84023.091745354,33079.985163613,1.45032021974683,1.45032021974683,0.689502901762317,0.689502901762317,2,FALSE,1.36577924283499,0.0108400035168371,1.21592611954838,1.51510408058267,0.737296137611671
"741","print_S",275961.547897691,5525920.0870349,0.0190270306719179,35196.9432295216,0.0106553288098934,144671.287332187,0.0109096358120943,24111.8812220312,0.0109096358120943,TRUE,0.0461843016499303,0.0568475009733232,3643.75230007077,572069.111111111,NA,NA,0.16378941777394,0.129956256998897,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,35196.9432295216,4090.36476165476,446.61246158399,9.65953235318384,9.65953235318384,0.103524680433457,0.103524680433457,2,FALSE,9.75373571071135,0.0167802322454081,9.52233420304777,9.98545911449872,0.194703204028926
"742","facebook_I",45889.0207083874,1105663.72627549,0.00380705788381374,7042.44411640442,0.0021319907582954,20885.0953335355,0.00157494129064163,3480.84922225592,0.00157494129064163,TRUE,0.0260427598136316,0.0365694558599733,2054.66711806942,322582.737536898,7909564.88522703,4164895.27055339,0.03277210222517,0.0187607981283758,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,7042.44411640442,2128.28892954879,73.6218114793751,3.42753531921101,3.42753531921101,0.291754834558552,0.291754834558552,2,FALSE,2.26058998684816,0.14500234852892,0.256360591472486,4.2583433316704,0.00980483351706749
"743","search_clicks_P",76392.995109355,1633860.80753032,0.00562576353057705,10406.7567358619,0.00315048423785206,219822.677783477,0.0165767886778424,36637.1129639129,0.0165767886778424,TRUE,0.0699699137170785,0.432491219741173,5520.33970276008,866693.333333333,15675.1735811117,33906.5607543834,0.0484279732920722,0.197463732679868,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,10406.7567358619,7524.17581364958,2003.83611088949,1.88516600358103,1.88516600358103,0.53045726376373,0.53045726376373,2,FALSE,1.16324891096176,0.089976463932272,0,2.40265201868848,0.0373733096430361
"744","newsletter",268810.102312422,9294944.51548515,0.0320046601478829,59203.4682514977,0.0179229320225933,720853.44247439,0.0543594287181016,120142.240412398,0.0543594287181016,TRUE,NA,NA,NA,NA,21476.3206761391,45435.608974359,NA,NA,1,0.946255873341237,NA,NA,0.0522030927776491,NA,NA,0.0522030927776491,0.0182937052318922,0,44954.8697886436,0.000586590749709107,65481090.2533626,1e-04,"1_94_5",1,94,5,656,1,59203.4682514977,34962.980879908,13486.6602037689,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.369576050513736
"745","(Intercept)",35040.0297826331,5501284.67587339,0.0189422052100216,35040.0297826331,0.0105561511858418,210240.178695798,0.0158501945957597,35040.0297826331,0.0158501945957597,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947136678723101,NA,NA,0.0517735507897165,NA,NA,0.0517735507897165,0.0270258095115155,0,36503.5195975863,0.000457512333667243,65481090.2533626,1e-04,"1_96_1",1,96,1,666,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"746","trend",0.285164997470451,79855751.4270498,0.274961962496787,508635.35940796,0.153231369541717,3017945.21047975,0.22752558127654,502990.868413292,0.22752558127654,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947136678723101,NA,NA,0.0517735507897165,NA,NA,0.0517735507897165,0.0270258095115155,0,36503.5195975863,0.000457512333667243,65481090.2533626,1e-04,"1_96_1",1,96,1,666,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"747","season",0.321187020978322,15527.7777880595,5.34657576632937e-05,98.903043236048,2.97955076983705e-05,634136.893278625,0.0478081460031483,105689.482213104,0.0478081460031483,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947136678723101,NA,NA,0.0517735507897165,NA,NA,0.0517735507897165,0.0270258095115155,0,36503.5195975863,0.000457512333667243,65481090.2533626,1e-04,"1_96_1",1,96,1,666,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"748","holiday",0.987039475180886,6869350.8403552,0.0236527758413055,274774.033614208,0.0827783611705939,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947136678723101,NA,NA,0.0517735507897165,NA,NA,0.0517735507897165,0.0270258095115155,0,36503.5195975863,0.000457512333667243,65481090.2533626,1e-04,"1_96_1",1,96,1,666,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"749","competitor_sales_B",0.176979569435492,155113549.839108,0.534092101212853,987984.393879669,0.297639947675364,7650844.30767368,0.576803976531779,1275140.71794561,0.576803976531779,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947136678723101,NA,NA,0.0517735507897165,NA,NA,0.0517735507897165,0.0270258095115155,0,36503.5195975863,0.000457512333667243,65481090.2533626,1e-04,"1_96_1",1,96,1,666,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"750","events",0.979309972839079,1246474.59215032,0.00429190251090594,1246474.59215032,0.375512644414785,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.947136678723101,NA,NA,0.0517735507897165,NA,NA,0.0517735507897165,0.0270258095115155,0,36503.5195975863,0.000457512333667243,65481090.2533626,1e-04,"1_96_1",1,96,1,666,2,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"751","tv_S",682894.957174809,13565904.6280794,0.0467105711601562,86407.0358476394,0.0260309634320064,531960.974995025,0.0401050123878615,88660.1624991709,0.0401050123878615,TRUE,0.212102766514212,0.317523800746157,16734.0398301486,2627244.25333333,NA,NA,0.417467753596688,0.508449414082762,1,0.947136678723101,NA,NA,0.0517735507897165,NA,NA,0.0517735507897165,0.0270258095115155,0,36503.5195975863,0.000457512333667243,65481090.2533626,1e-04,"1_96_1",1,96,1,666,2,86407.0358476394,24969.5733091248,8235.53347897613,5.163549072709,5.163549072709,0.193665245729012,0.193665245729012,3,FALSE,5.2655945572629,0.0105325375065933,5.10795694941035,5.42386772934756,0.415477108004997
