"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"918","events",0.950517350566855,1209827.08206762,0.00418845616649251,1209827.08206762,0.370163116046481,1209827.08206762,0.00418845616649251,1209827.08206762,0.370163116046481,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945065260778655,NA,NA,0.0524863334161124,NA,NA,0.0524863334161124,0.351693383556909,0,50484.1880562367,0.0006710406456,65481090.2533626,1e-04,"4_241_3",4,241,3,1683,2,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"919","tv_S",704523.472525567,13032922.9325896,0.0451203541675844,83012.2479782774,0.0253987308079989,13032922.9325896,0.0451203541675844,83012.2479782774,0.0253987308079989,TRUE,0.206047362680601,0.206047362680601,16505.80985138,2591412.14666667,NA,NA,0.350807532095388,0.350807532095388,1,0.945065260778655,NA,NA,0.0524863334161124,NA,NA,0.0524863334161124,0.351693383556909,0,50484.1880562367,0.0006710406456,65481090.2533626,1e-04,"4_241_3",4,241,3,1683,2,83012.2479782774,23822.8290603474,7317.01920896741,5.02927446309681,5.02927446309681,0.198835837522425,0.198835837522425,2,FALSE,5.2917789828592,0.0428582703477375,4.66713876770725,5.91933821697398,0.386139798408033
"920","ooh_S",262874.341754523,13558262.7020378,0.0469390955641554,86358.3611594762,0.0264225198272362,13558262.7020378,0.0469390955641554,86358.3611594762,0.0264225198272362,TRUE,0.655151359349006,0.655151359349006,52482.1265392781,8239693.86666667,NA,NA,0.364948116597031,0.364948116597031,1,0.945065260778655,NA,NA,0.0524863334161124,NA,NA,0.0524863334161124,0.351693383556909,0,50484.1880562367,0.0006710406456,65481090.2533626,1e-04,"4_241_3",4,241,3,1683,2,86358.3611594762,86222.4823563507,33740.3558170726,1.64548136392386,1.64548136392386,0.607724901615033,0.607724901615033,2,FALSE,1.84004397315806,0.0372048833555613,1.29831331357079,2.38533651982405,0.72986535794395
"921","print_S",196652.997735989,6822759.39242718,0.0236205893166714,43457.0661938037,0.0132962828117923,6822759.39242718,0.0236205893166714,43457.0661938037,0.0132962828117923,TRUE,0.0478369682055284,0.0478369682055284,3832.06992215145,601634.977777778,NA,NA,0.183648395445736,0.183648395445736,1,0.945065260778655,NA,NA,0.0524863334161124,NA,NA,0.0524863334161124,0.351693383556909,0,50484.1880562367,0.0006710406456,65481090.2533626,1e-04,"4_241_3",4,241,3,1683,2,43457.0661938037,4381.11338124019,549.043459088743,11.3403635832943,11.3403635832943,0.0881805942688751,0.0881805942688751,2,FALSE,11.2669469671614,0.0661012156420022,10.3028905057807,12.2341841662852,0.29621540205556
"922","facebook_I",67967.5390373223,1037931.61966402,0.00359334912998445,6611.02942461159,0.00202273472660816,1037931.61966402,0.00359334912998445,6611.02942461159,0.00202273472660816,TRUE,0.0265630827769259,0.0265630827769259,2127.88549039596,334078.021992166,8174056.93044,8174056.93044,0.0279380329233449,0.0279380329233449,1,0.945065260778655,NA,NA,0.0524863334161124,NA,NA,0.0524863334161124,0.351693383556909,0,50484.1880562367,0.0006710406456,65481090.2533626,1e-04,"4_241_3",4,241,3,1683,2,6611.02942461159,2798.72773387518,670.842243479219,3.1068539423056,3.1068539423056,0.321869009155254,0.321869009155254,2,FALSE,3.37110580452327,0.235906947732495,0,6.8281694412935,0.086417834612643
"923","search_clicks_P",164100.400460412,2699329.47118713,0.00934515629263848,17193.181345141,0.00526048860684529,2699329.47118713,0.00934515629263848,17193.181345141,0.00526048860684529,TRUE,0.0644012269879381,0.0644012269879381,5158.98089171975,809960,14739.2437705407,14739.2437705407,0.0726579229385004,0.0726579229385004,1,0.945065260778655,NA,NA,0.0524863334161124,NA,NA,0.0524863334161124,0.351693383556909,0,50484.1880562367,0.0006710406456,65481090.2533626,1e-04,"4_241_3",4,241,3,1683,2,17193.181345141,5331.11646399846,172.135572278712,3.33267009628517,3.33267009628517,0.30005970321355,0.30005970321355,2,FALSE,3.51629161591142,0.190551529558896,0.740755871586665,6.30814154615059,0.00137339838045749
"924","newsletter",327104.277890622,22319490.3193391,0.0772707176477144,142162.358721905,0.0434965148896184,22319490.3193391,0.0772707176477144,142162.358721905,0.0434965148896184,TRUE,NA,NA,NA,NA,20398.1700146987,20398.1700146987,NA,NA,1,0.945065260778655,NA,NA,0.0524863334161124,NA,NA,0.0524863334161124,0.351693383556909,0,50484.1880562367,0.0006710406456,65481090.2533626,1e-04,"4_241_3",4,241,3,1683,2,142162.358721905,33041.0799049824,12642.9098902837,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.678144935647451
"925","(Intercept)",226303.65294004,35529673.5115862,0.123004751934253,226303.65294004,0.0720593369512727,35529673.5115862,0.123004751934253,226303.65294004,0.0720593369512727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"926","trend",0.175289809053678,49046859.0621404,0.169801637218126,312400.376191977,0.0994741520044598,49046859.0621404,0.169801637218126,312400.376191977,0.0994741520044598,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"927","season",0.343432502009243,125726.485932526,0.000435268711620796,800.80564288233,0.000254991569527284,125726.485932526,0.000435268711620796,800.80564288233,0.000254991569527284,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"928","holiday",0.875278175367268,6091542.45670046,0.0210890952470775,243661.698268018,0.0775864648648274,6091542.45670046,0.0210890952470775,243661.698268018,0.0775864648648274,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"929","competitor_sales_B",0.141363449717218,123161057.804475,0.426387125630619,784465.336334235,0.249788508771794,123161057.804475,0.426387125630619,784465.336334235,0.249788508771794,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"930","events",0.866496649221631,1102884.77335422,0.0038182188168507,1102884.77335422,0.351179242884853,1102884.77335422,0.0038182188168507,1102884.77335422,0.351179242884853,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"931","tv_S",762744.69973984,14207261.556676,0.0491859482714948,90492.1118259618,0.0288143893957689,14207261.556676,0.0491859482714948,90492.1118259618,0.0288143893957689,TRUE,0.206047362680601,0.206047362680601,16505.80985138,2591412.14666667,NA,NA,0.329999095552197,0.329999095552197,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,90492.1118259618,24082.822874889,7577.01302350897,5.48243997966545,5.48243997966545,0.18240053766371,0.18240053766371,2,FALSE,5.2917789828592,0.0428582703477375,4.66713876770725,5.91933821697398,0.394019235873094
"932","ooh_S",320380.833875852,17379704.3533444,0.0601690365090646,110698.753842958,0.0352485640404983,17379704.3533444,0.0601690365090646,110698.753842958,0.0352485640404983,TRUE,0.655151359349006,0.655151359349006,52482.1265392781,8239693.86666667,NA,NA,0.403686994477356,0.403686994477356,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,110698.753842958,87943.2774540885,35461.1509148103,2.10926578518326,2.10926578518326,0.474098620963083,0.474098620963083,2,FALSE,1.84004397315806,0.0372048833555613,1.29831331357079,2.38533651982405,0.742325235867962
"933","print_S",184687.964061714,7707580.8635219,0.0266838667071213,49092.8717421777,0.0156320931669296,7707580.8635219,0.0266838667071213,49092.8717421777,0.0156320931669296,TRUE,0.0478369682055284,0.0478369682055284,3832.06992215145,601634.977777778,NA,NA,0.179027795308129,0.179027795308129,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,49092.8717421777,4533.84682399387,701.77690184242,12.8110584460879,12.8110584460879,0.0780575628632285,0.0780575628632285,2,FALSE,11.2669469671614,0.0661012156420022,10.3028905057807,12.2341841662852,0.367415044378187
"934","facebook_I",64117.5662701315,517950.659796362,0.00179316008636156,3299.04878851186,0.00105047914685253,517950.659796362,0.00179316008636156,3299.04878851186,0.00105047914685253,TRUE,0.0265630827769259,0.0265630827769259,2127.88549039596,334078.021992166,8174056.93044,8174056.93044,0.0120306963162191,0.0120306963162191,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,3299.04878851186,2901.14004721795,773.254556821988,1.55038830961621,1.55038830961621,0.644999703492053,0.644999703492053,2,FALSE,3.37110580452327,0.235906947732495,0,6.8281694412935,0.0292896489905612
"935","search_clicks_P",243001.180242847,3239928.31013983,0.0112167250268583,20636.4860518461,0.0065710450652523,3239928.31013983,0.0112167250268583,20636.4860518461,0.0065710450652523,TRUE,0.0644012269879381,0.0644012269879381,5158.98089171975,809960,14739.2437705407,14739.2437705407,0.075255418346099,0.075255418346099,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,20636.4860518461,5372.40487827089,213.423986551143,4.0001090302482,4.0001090302482,0.249993185795226,0.249993185795226,2,FALSE,3.51629161591142,0.190551529558896,0.740755871586665,6.30814154615059,0.000203128100595963
"936","newsletter",462221.890930821,30737805.1623327,0.106415165840552,195782.198486196,0.0623407321379638,30737805.1623327,0.106415165840552,195782.198486196,0.0623407321379638,TRUE,NA,NA,NA,NA,20398.1700146987,20398.1700146987,NA,NA,1,0.936999472619551,NA,NA,0.0562075679020521,NA,NA,0.0562075679020521,0.310061922403124,0,115786.822167671,0.001668415075,65481090.2533626,1e-04,"4_244_7",4,244,7,1708,1,195782.198486196,33474.5733027826,13076.403288084,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.685253913157607
"937","(Intercept)",76529.6035926207,12015147.7640414,0.0415967872512918,76529.6035926207,0.0235240314856679,12015147.7640414,0.0415967872512918,76529.6035926207,0.0235240314856679,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","trend",0.240608503800105,67323316.9614694,0.233075260304212,428810.936060315,0.131809933512504,67323316.9614694,0.233075260304212,428810.936060315,0.131809933512504,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","season",0.337948074029223,123718.703171011,0.000428317709933785,788.017217649752,0.000242224459150716,123718.703171011,0.000428317709933785,788.017217649752,0.000242224459150716,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","holiday",0.953552189260024,6636294.39077447,0.0229750421160975,265451.775630979,0.0815958222011714,6636294.39077447,0.0229750421160975,265451.775630979,0.0815958222011714,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","competitor_sales_B",0.160917244102999,140197045.57544,0.485366205442293,892974.812582422,0.274486821059698,140197045.57544,0.485366205442293,892974.812582422,0.274486821059698,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","events",0.941149504526089,1197903.60288652,0.00414717673851279,1197903.60288652,0.368217274730727,1197903.60288652,0.00414717673851279,1197903.60288652,0.368217274730727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","tv_S",712050.955039734,13172173.2248926,0.0456024426859583,83899.1925152396,0.0257893305818837,13172173.2248926,0.0456024426859583,83899.1925152396,0.0257893305818837,TRUE,0.206047362680601,0.206047362680601,16505.80985138,2591412.14666667,NA,NA,0.345462127379824,0.345462127379824,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,83899.1925152396,23822.8290603474,7317.01920896741,5.08300975660548,5.08300975660548,0.19673383445713,0.19673383445713,NA,NA,NA,NA,NA,NA,0.386139798408033
"944","ooh_S",270237.481303483,13938031.1482476,0.0482538648513899,88777.2684601761,0.0272887766358449,13938031.1482476,0.0482538648513899,88777.2684601761,0.0272887766358449,TRUE,0.655151359349006,0.655151359349006,52482.1265392781,8239693.86666667,NA,NA,0.365548023834095,0.365548023834095,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,88777.2684601761,86222.4823563507,33740.3558170726,1.69157147993487,1.69157147993487,0.591166268680825,0.591166268680825,NA,NA,NA,NA,NA,NA,0.72986535794395
"945","print_S",196302.078067746,6810584.44218459,0.0235784392886417,43379.5187400292,0.013334201626153,6810584.44218459,0.0235784392886417,43379.5187400292,0.013334201626153,TRUE,0.0478369682055284,0.0478369682055284,3832.06992215145,601634.977777778,NA,NA,0.178618892260749,0.178618892260749,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,43379.5187400292,4381.11338124019,549.043459088743,11.3201271431067,11.3201271431067,0.0883382304242887,0.0883382304242887,NA,NA,NA,NA,NA,NA,0.29621540205556
"946","facebook_I",79769.7877949694,1218163.64427764,0.00421731758471786,7759.00410367927,0.00238499937624108,1218163.64427764,0.00421731758471786,7759.00410367927,0.00238499937624108,TRUE,0.0265630827769259,0.0265630827769259,2127.88549039596,334078.021992166,8174056.93044,8174056.93044,0.0319483654567825,0.0319483654567825,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,7759.00410367927,2798.72773387518,670.842243479219,3.64634475807034,3.64634475807034,0.274247243842407,0.274247243842407,NA,NA,NA,NA,NA,NA,0.086417834612643
"947","search_clicks_P",181782.437301561,2990185.81902063,0.0103521093371717,19045.7695479021,0.00585437871726838,2990185.81902063,0.0103521093371717,19045.7695479021,0.00585437871726838,TRUE,0.0644012269879381,0.0644012269879381,5158.98089171975,809960,14739.2437705407,14739.2437705407,0.0784225910685493,0.0784225910685493,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,19045.7695479021,5331.11646399846,172.135572278712,3.69176974050648,3.69176974050648,0.270872798221378,0.270872798221378,NA,NA,NA,NA,NA,NA,0.00137339838045749
"948","newsletter",340381.019801664,23225409.7235938,0.0804070366897806,147932.546010152,0.0454722056136899,23225409.7235938,0.0804070366897806,147932.546010152,0.0454722056136899,TRUE,NA,NA,NA,NA,20398.1700146987,20398.1700146987,NA,NA,1,0.944237089533501,NA,NA,0.0528804835598892,NA,NA,0.0528804835598892,0.347327050684668,0,57839.4414270573,0.0007833782524,65481090.2533626,1e-04,"4_245_5",4,245,5,1713,3,147932.546010152,33041.0799049824,12642.9098902837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678144935647451
"949","(Intercept)",496700.770938314,77982021.0373153,0.269976000480236,496700.770938314,0.170021235363376,77982021.0373153,0.269976000480236,496700.770938314,0.170021235363376,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"950","trend",0.0532565373070378,14901413.2283984,0.0515891213306875,94913.4600534929,0.0324889846666082,14901413.2283984,0.0515891213306875,94913.4600534929,0.0324889846666082,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"951","season",0.313159993325274,114644.086582057,0.000396901126213734,730.217111987621,0.000249954142871727,114644.086582057,0.000396901126213734,730.217111987621,0.000249954142871727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"952","holiday",0.702709391580004,4890541.33188641,0.0169311947985317,195621.653275456,0.0669615130471577,4890541.33188641,0.0169311947985317,195621.653275456,0.0669615130471577,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"953","competitor_sales_B",0.115906748408534,100982239.533826,0.349603418662798,643198.977922461,0.220167737215812,100982239.533826,0.349603418662798,643198.977922461,0.220167737215812,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"954","events",0.725180004725295,923015.66990584,0.0031955068056331,923015.66990584,0.315949307186872,923015.66990584,0.0031955068056331,923015.66990584,0.315949307186872,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"955","tv_S",809896.229875644,15212062.0065215,0.0526645963383385,96892.1146912198,0.0331662803857758,15212062.0065215,0.0526645963383385,96892.1146912198,0.0331662803857758,TRUE,0.206047362680601,0.206047362680601,16505.80985138,2591412.14666667,NA,NA,0.315426800170311,0.315426800170311,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,96892.1146912198,24068.0982315175,7562.28838013745,5.87018241235335,5.87018241235335,0.170352457514025,0.170352457514025,2,FALSE,5.2917789828592,0.0428582703477375,4.66713876770725,5.91933821697398,0.397173452509566
"956","ooh_S",373839.390678912,19310134.6621546,0.066852241779277,122994.488293978,0.0421011523761568,19310134.6621546,0.066852241779277,122994.488293978,0.0421011523761568,TRUE,0.655151359349006,0.655151359349006,52482.1265392781,8239693.86666667,NA,NA,0.400401601356213,0.400401601356213,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,122994.488293978,87696.250084167,35214.1235448888,2.34355001224898,2.34355001224898,0.426703076432472,0.426703076432472,2,FALSE,1.84004397315806,0.0372048833555613,1.29831331357079,2.38533651982405,0.737279629237914
"957","print_S",271646.209557267,6684986.37798395,0.0231436151767516,42579.5310699615,0.0145750216172046,6684986.37798395,0.0231436151767516,42579.5310699615,0.0145750216172046,TRUE,0.0478369682055284,0.0478369682055284,3832.06992215145,601634.977777778,NA,NA,0.138615255544292,0.138615255544292,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,42579.5310699615,4470.03984289218,637.969920740729,11.1113659027537,11.1113659027537,0.0899979362350201,0.0899979362350201,2,FALSE,11.2669469671614,0.0661012156420022,10.3028905057807,12.2341841662852,0.279698960651344
"958","facebook_I",189751.027490229,1693513.49860184,0.00586299245685155,10786.7101821774,0.0036923030886704,1693513.49860184,0.00586299245685155,10786.7101821774,0.0036923030886704,TRUE,0.0265630827769259,0.0265630827769259,2127.88549039596,334078.021992166,8174056.93044,8174056.93044,0.0351155250143078,0.0351155250143078,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,10786.7101821774,2950.10588660565,822.220396209687,5.06921553385381,5.06921553385381,0.197269181655758,0.197269181655758,2,FALSE,3.37110580452327,0.235906947732495,0,6.8281694412935,0.0321901282604933
"959","search_clicks_P",368964.552963371,5326220.12227542,0.0184395273059312,33924.9689316906,0.0116125552141463,5326220.12227542,0.0184395273059312,33924.9689316906,0.0116125552141463,TRUE,0.0644012269879381,0.0644012269879381,5158.98089171975,809960,14739.2437705407,14739.2437705407,0.110440817914877,0.110440817914877,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,33924.9689316906,5560.81963810597,401.838746386228,6.57590513392688,6.57590513392688,0.152070320303243,0.152070320303243,2,FALSE,3.51629161591142,0.190551529558896,0.740755871586665,6.30814154615059,0.00109146967575333
"960","newsletter",707437.656164383,40827183.4445483,0.14134488373875,260045.754423875,0.0890139556953482,40827183.4445483,0.14134488373875,260045.754423875,0.0890139556953482,TRUE,NA,NA,NA,NA,20398.1700146987,20398.1700146987,NA,NA,1,0.914666126905013,NA,NA,0.0654159164623338,NA,NA,0.0654159164623338,0.295456910895743,0,271552.280212154,0.004047438325,65481090.2533626,1e-04,"4_246_6",4,246,6,1721,2,260045.754423875,33329.7175046514,12931.5474899528,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.702900263208458
"961","(Intercept)",262392.15322157,41195568.0557864,0.142620241861784,262392.15322157,0.0826645351812809,41195568.0557864,0.142620241861784,262392.15322157,0.0826645351812809,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.939428957343797,NA,NA,0.0551131490112902,NA,NA,0.0551131490112902,0.324669706071116,0,100670.539805781,0.001437542405,65481090.2533626,1e-04,"4_253_5",4,253,5,1769,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"962","trend",0.164423370521467,46006381.7972381,0.159275417448359,293034.2789633,0.0923180901763784,46006381.7972381,0.159275417448359,293034.2789633,0.0923180901763784,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.939428957343797,NA,NA,0.0551131490112902,NA,NA,0.0551131490112902,0.324669706071116,0,100670.539805781,0.001437542405,65481090.2533626,1e-04,"4_253_5",4,253,5,1769,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"963","season",0.342332676290246,125323.853036749,0.000433874784951321,798.241102144901,0.00025147943206854,125323.853036749,0.000433874784951321,798.241102144901,0.00025147943206854,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.939428957343797,NA,NA,0.0551131490112902,NA,NA,0.0551131490112902,0.324669706071116,0,100670.539805781,0.001437542405,65481090.2533626,1e-04,"4_253_5",4,253,5,1769,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"964","holiday",0.887522914731135,6176760.33577636,0.0213841219962728,247070.413431055,0.0778375444256467,6176760.33577636,0.0213841219962728,247070.413431055,0.0778375444256467,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,0.939428957343797,NA,NA,0.0551131490112902,NA,NA,0.0551131490112902,0.324669706071116,0,100670.539805781,0.001437542405,65481090.2533626,1e-04,"4_253_5",4,253,5,1769,3,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
